n,effort_row,rep,estimator,p,α,χ,h,a,r,t
3,6,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,100
3,6,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,25
3,6,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,378
3,6,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,51
3,6,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,61
3,7,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,55
3,7,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,27
3,7,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,142
3,7,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,29
3,7,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,47
3,8,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,61
3,8,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,23
3,8,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,72
3,8,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,37
3,8,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,81
3,9,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,64
3,9,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,84
3,9,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,21
3,9,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,205
3,9,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,20
3,10,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,121
3,10,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,38
3,10,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,56
3,10,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,33
3,10,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,85
